age,count,friend_count,likes
21,2,170.0,4.285714285714286
23,2,170.0,4.285714285714286
108,1,170.0,4.285714285714286
18,1,173.0,2.0
19,1,173.0,2.0
21,1,173.0,2.0
23,1,173.0,2.0
37,1,173.0,2.0
45,1,173.0,2.0
14,1,175.0,0.0
15,1,175.0,0.0
16,1,175.0,0.0
17,2,175.0,0.0
18,2,175.0,0.0
20,1,175.0,0.0
23,1,175.0,0.0
24,2,175.0,0.0
25,1,175.0,0.0
27,1,175.0,0.0
44,1,175.0,0.0
65,1,175.0,0.0
68,1,175.0,0.0
103,1,175.0,0.0
34,1,173.0,6.0
35,1,173.0,6.0
41,1,173.0,6.0
66,1,173.0,6.0
16,1,173.0,7.8
18,1,173.0,7.8
33,1,173.0,7.8
55,1,173.0,7.8
62,1,173.0,7.8
16,1,173.0,9.166666666666666
17,1,173.0,9.166666666666666
19,1,173.0,9.166666666666666
30,1,173.0,9.166666666666666
34,1,173.0,9.166666666666666
38,1,173.0,9.166666666666666
14,1,173.0,16.5
18,1,173.0,16.5
20,1,173.0,16.5
43,1,173.0,16.5
21,1,173.0,25.0
22,1,173.0,25.0
66,1,173.0,25.0
86,1,173.0,25.0
15,1,173.0,32.0
17,1,173.0,32.0
29,1,173.0,32.0
30,1,173.0,32.0
31,1,173.0,32.0
15,1,177.375,2.0
18,2,177.375,2.0
20,1,177.375,2.0
25,1,177.375,2.0
28,1,177.375,2.0
45,1,177.375,2.0
68,1,177.375,2.0
14,1,179.0,1.3
18,2,179.0,1.3
19,1,179.0,1.3
25,1,179.0,1.3
59,1,179.0,1.3
64,1,179.0,1.3
90,1,179.0,1.3
91,1,179.0,1.3
103,1,179.0,1.3
19,1,179.0,3.5
20,1,179.0,3.5
21,1,179.0,3.5
23,1,179.0,3.5
26,1,179.0,3.5
45,1,179.0,3.5
47,2,179.0,3.5
53,1,179.0,3.5
89,1,179.0,3.5
18,1,180.0,0.0
21,1,180.0,0.0
22,1,180.0,0.0
23,1,180.0,0.0
24,3,180.0,0.0
33,1,180.0,0.0
37,1,180.0,0.0
68,1,180.0,0.0
93,1,180.0,0.0
103,1,180.0,0.0
14,2,181.0,0.0
16,1,181.0,0.0
17,1,181.0,0.0
21,1,181.0,0.0
22,2,181.0,0.0
24,1,181.0,0.0
27,1,181.0,0.0
33,1,181.0,0.0
37,1,181.0,0.0
40,1,181.0,0.0
71,1,181.0,0.0
74,1,181.0,0.0
16,3,180.38888888888889,1.0
19,2,180.38888888888889,1.0
21,1,180.38888888888889,1.0
23,3,180.38888888888889,1.0
25,1,180.38888888888889,1.0
26,1,180.38888888888889,1.0
29,1,180.38888888888889,1.0
31,2,180.38888888888889,1.0
41,1,180.38888888888889,1.0
69,2,180.38888888888889,1.0
72,1,180.38888888888889,1.0
14,1,177.3,12.3
18,1,177.3,12.3
19,1,177.3,12.3
20,1,177.3,12.3
26,2,177.3,12.3
30,1,177.3,12.3
33,1,177.3,12.3
41,1,177.3,12.3
57,1,177.3,12.3
20,1,179.0,6.2727272727272725
21,1,179.0,6.2727272727272725
28,1,179.0,6.2727272727272725
31,1,179.0,6.2727272727272725
36,1,179.0,6.2727272727272725
48,1,179.0,6.2727272727272725
83,1,179.0,6.2727272727272725
89,2,179.0,6.2727272727272725
103,1,179.0,6.2727272727272725
108,1,179.0,6.2727272727272725
14,1,177.375,14.375
16,1,177.375,14.375
18,1,177.375,14.375
19,1,177.375,14.375
20,1,177.375,14.375
22,1,177.375,14.375
23,1,177.375,14.375
24,1,177.375,14.375
24,1,179.0,18.2
28,1,179.0,18.2
34,1,179.0,18.2
41,1,179.0,18.2
53,1,179.0,18.2
15,1,185.0,0.0
17,1,185.0,0.0
18,2,185.0,0.0
20,1,185.0,0.0
21,2,185.0,0.0
23,1,185.0,0.0
32,1,185.0,0.0
51,1,185.0,0.0
55,1,185.0,0.0
59,1,185.0,0.0
16,1,186.0,0.0
18,3,186.0,0.0
20,1,186.0,0.0
23,2,186.0,0.0
24,1,186.0,0.0
25,1,186.0,0.0
26,1,186.0,0.0
28,1,186.0,0.0
29,1,186.0,0.0
36,1,186.0,0.0
44,1,186.0,0.0
15,1,182.75,4.0
18,1,182.75,4.0
19,1,182.75,4.0
31,1,182.75,4.0
14,1,182.25,5.25
16,1,182.25,5.25
18,1,182.25,5.25
21,1,182.25,5.25
22,2,182.25,5.25
24,3,182.25,5.25
26,1,182.25,5.25
32,2,182.25,5.25
20,2,187.0,1.0
21,1,187.0,1.0
23,1,187.0,1.0
28,1,187.0,1.0
16,1,187.0,2.6363636363636362
18,1,187.0,2.6363636363636362
26,2,187.0,2.6363636363636362
27,1,187.0,2.6363636363636362
32,2,187.0,2.6363636363636362
33,1,187.0,2.6363636363636362
40,1,187.0,2.6363636363636362
45,1,187.0,2.6363636363636362
54,1,187.0,2.6363636363636362
15,2,188.0,0.0
16,1,188.0,0.0
18,1,188.0,0.0
19,1,188.0,0.0
20,2,188.0,0.0
22,2,188.0,0.0
23,2,188.0,0.0
25,2,188.0,0.0
28,1,188.0,0.0
37,1,188.0,0.0
14,1,189.0,0.0
16,1,189.0,0.0
19,1,189.0,0.0
22,1,189.0,0.0
23,2,189.0,0.0
24,1,189.0,0.0
26,1,189.0,0.0
30,1,189.0,0.0
31,1,189.0,0.0
33,2,189.0,0.0
38,1,189.0,0.0
43,1,189.0,0.0
68,1,189.0,0.0
98,1,189.0,0.0
103,1,189.0,0.0
15,1,191.0,0.0
18,1,191.0,0.0
20,1,191.0,0.0
21,1,191.0,0.0
29,1,191.0,0.0
32,1,191.0,0.0
37,1,191.0,0.0
42,1,191.0,0.0
52,1,191.0,0.0
81,1,191.0,0.0
99,1,191.0,0.0
103,2,191.0,0.0
14,1,191.0,1.9130434782608696
15,1,191.0,1.9130434782608696
16,2,191.0,1.9130434782608696
17,1,191.0,1.9130434782608696
18,1,191.0,1.9130434782608696
19,2,191.0,1.9130434782608696
20,1,191.0,1.9130434782608696
21,3,191.0,1.9130434782608696
22,2,191.0,1.9130434782608696
23,1,191.0,1.9130434782608696
25,1,191.0,1.9130434782608696
27,1,191.0,1.9130434782608696
28,1,191.0,1.9130434782608696
32,1,191.0,1.9130434782608696
33,1,191.0,1.9130434782608696
54,1,191.0,1.9130434782608696
63,1,191.0,1.9130434782608696
93,1,191.0,1.9130434782608696
17,1,187.0,6.25
26,1,187.0,6.25
31,1,187.0,6.25
108,1,187.0,6.25
15,1,197.0,0.0
16,1,197.0,0.0
19,3,197.0,0.0
22,2,197.0,0.0
25,2,197.0,0.0
28,1,197.0,0.0
37,1,197.0,0.0
63,1,197.0,0.0
69,1,197.0,0.0
103,1,197.0,0.0
15,1,197.0,1.3333333333333333
19,1,197.0,1.3333333333333333
20,1,197.0,1.3333333333333333
21,2,197.0,1.3333333333333333
22,1,197.0,1.3333333333333333
23,1,197.0,1.3333333333333333
24,1,197.0,1.3333333333333333
25,3,197.0,1.3333333333333333
29,2,197.0,1.3333333333333333
37,1,197.0,1.3333333333333333
45,1,197.0,1.3333333333333333
93,1,197.0,1.3333333333333333
94,1,197.0,1.3333333333333333
109,1,197.0,1.3333333333333333
17,1,194.0,3.4
20,2,194.0,3.4
21,1,194.0,3.4
24,1,194.0,3.4
30,2,194.0,3.4
41,1,194.0,3.4
53,1,194.0,3.4
108,1,194.0,3.4
18,1,195.0,3.0
20,1,195.0,3.0
22,1,195.0,3.0
39,1,195.0,3.0
18,1,193.0,12.0
22,1,193.0,12.0
113,1,193.0,12.0
14,1,198.0,1.0
17,1,198.0,1.0
20,1,198.0,1.0
21,1,198.0,1.0
26,1,198.0,1.0
27,1,198.0,1.0
29,1,198.0,1.0
33,2,198.0,1.0
19,1,200.0,1.0
21,1,200.0,1.0
23,1,200.0,1.0
25,1,200.0,1.0
26,2,200.0,1.0
33,1,200.0,1.0
36,1,200.0,1.0
59,1,200.0,1.0
17,1,200.0,2.25
19,1,200.0,2.25
20,1,200.0,2.25
21,1,200.0,2.25
22,1,200.0,2.25
24,1,200.0,2.25
25,1,200.0,2.25
31,1,200.0,2.25
33,1,200.0,2.25
39,1,200.0,2.25
65,2,200.0,2.25
14,1,198.33333333333334,8.416666666666666
17,1,198.33333333333334,8.416666666666666
20,1,198.33333333333334,8.416666666666666
22,3,198.33333333333334,8.416666666666666
28,1,198.33333333333334,8.416666666666666
31,1,198.33333333333334,8.416666666666666
38,1,198.33333333333334,8.416666666666666
47,1,198.33333333333334,8.416666666666666
56,1,198.33333333333334,8.416666666666666
67,1,198.33333333333334,8.416666666666666
19,1,200.0,4.428571428571429
21,1,200.0,4.428571428571429
25,1,200.0,4.428571428571429
27,2,200.0,4.428571428571429
33,1,200.0,4.428571428571429
73,1,200.0,4.428571428571429
17,1,204.0,1.3
20,1,204.0,1.3
22,1,204.0,1.3
30,1,204.0,1.3
34,1,204.0,1.3
52,1,204.0,1.3
53,1,204.0,1.3
62,1,204.0,1.3
64,1,204.0,1.3
100,1,204.0,1.3
13,1,204.0,3.3
21,1,204.0,3.3
22,1,204.0,3.3
27,1,204.0,3.3
28,1,204.0,3.3
32,1,204.0,3.3
35,1,204.0,3.3
51,1,204.0,3.3
92,1,204.0,3.3
108,1,204.0,3.3
14,1,207.0,0.0
15,1,207.0,0.0
17,2,207.0,0.0
18,2,207.0,0.0
19,1,207.0,0.0
20,1,207.0,0.0
21,1,207.0,0.0
23,1,207.0,0.0
37,1,207.0,0.0
51,1,207.0,0.0
30,1,203.0,7.25
32,1,203.0,7.25
43,1,203.0,7.25
52,1,203.0,7.25
15,1,208.0,1.0
16,1,208.0,1.0
17,1,208.0,1.0
21,1,208.0,1.0
25,1,208.0,1.0
14,1,208.0,2.4
15,1,208.0,2.4
16,1,208.0,2.4
17,2,208.0,2.4
19,2,208.0,2.4
21,1,208.0,2.4
23,1,208.0,2.4
26,1,208.0,2.4
28,1,208.0,2.4
29,1,208.0,2.4
31,1,208.0,2.4
108,1,208.0,2.4
113,1,208.0,2.4
14,2,209.0,0.0
18,1,209.0,0.0
20,2,209.0,0.0
21,1,209.0,0.0
24,1,209.0,0.0
25,1,209.0,0.0
56,1,209.0,0.0
16,2,209.0,1.5625
18,1,209.0,1.5625
19,1,209.0,1.5625
21,2,209.0,1.5625
23,1,209.0,1.5625
24,2,209.0,1.5625
25,1,209.0,1.5625
34,1,209.0,1.5625
39,1,209.0,1.5625
47,1,209.0,1.5625
52,1,209.0,1.5625
88,1,209.0,1.5625
90,1,209.0,1.5625
15,2,212.0,0.0
19,1,212.0,0.0
20,1,212.0,0.0
23,3,212.0,0.0
25,1,212.0,0.0
28,2,212.0,0.0
37,1,212.0,0.0
94,1,212.0,0.0
16,1,211.0,4.666666666666667
17,1,211.0,4.666666666666667
18,2,211.0,4.666666666666667
23,2,211.0,4.666666666666667
25,2,211.0,4.666666666666667
38,1,211.0,4.666666666666667
72,1,211.0,4.666666666666667
75,1,211.0,4.666666666666667
103,1,211.0,4.666666666666667
18,1,215.0,1.0
32,1,215.0,1.0
36,1,215.0,1.0
42,1,215.0,1.0
53,1,215.0,1.0
14,1,215.0,2.888888888888889
16,1,215.0,2.888888888888889
20,1,215.0,2.888888888888889
36,1,215.0,2.888888888888889
37,1,215.0,2.888888888888889
48,1,215.0,2.888888888888889
53,1,215.0,2.888888888888889
61,1,215.0,2.888888888888889
94,1,215.0,2.888888888888889
15,1,216.0,1.0
17,1,216.0,1.0
18,1,216.0,1.0
19,1,216.0,1.0
33,1,216.0,1.0
42,1,216.0,1.0
45,1,216.0,1.0
68,1,216.0,1.0
108,2,216.0,1.0
14,1,217.0,1.0
15,1,217.0,1.0
20,1,217.0,1.0
28,1,217.0,1.0
46,1,217.0,1.0
62,1,217.0,1.0
68,1,217.0,1.0
16,1,218.0,0.0
20,1,218.0,0.0
21,2,218.0,0.0
23,2,218.0,0.0
27,1,218.0,0.0
30,1,218.0,0.0
31,1,218.0,0.0
48,1,218.0,0.0
68,1,218.0,0.0
85,1,218.0,0.0
99,1,218.0,0.0
103,1,218.0,0.0
18,1,219.0,0.0
19,3,219.0,0.0
20,2,219.0,0.0
22,2,219.0,0.0
23,1,219.0,0.0
24,1,219.0,0.0
25,1,219.0,0.0
27,1,219.0,0.0
31,1,219.0,0.0
32,1,219.0,0.0
53,1,219.0,0.0
98,1,219.0,0.0
107,1,219.0,0.0
113,1,219.0,0.0
14,1,216.0,6.666666666666667
16,1,216.0,6.666666666666667
18,1,216.0,6.666666666666667
19,1,216.0,6.666666666666667
21,1,216.0,6.666666666666667
23,2,216.0,6.666666666666667
24,1,216.0,6.666666666666667
63,1,216.0,6.666666666666667
16,1,215.8,9.6
17,1,215.8,9.6
22,1,215.8,9.6
38,1,215.8,9.6
61,1,215.8,9.6
14,1,215.125,16.25
17,1,215.125,16.25
19,2,215.125,16.25
20,1,215.125,16.25
21,1,215.125,16.25
23,1,215.125,16.25
35,1,215.125,16.25
20,1,215.375,20.125
26,1,215.375,20.125
32,1,215.375,20.125
33,1,215.375,20.125
37,1,215.375,20.125
38,1,215.375,20.125
39,1,215.375,20.125
47,1,215.375,20.125
14,1,217.0,18.88888888888889
17,1,217.0,18.88888888888889
18,1,217.0,18.88888888888889
22,1,217.0,18.88888888888889
24,1,217.0,18.88888888888889
57,1,217.0,18.88888888888889
68,1,217.0,18.88888888888889
77,1,217.0,18.88888888888889
108,1,217.0,18.88888888888889
18,1,222.0,0.0
19,1,222.0,0.0
28,1,222.0,0.0
37,1,222.0,0.0
58,1,222.0,0.0
102,1,222.0,0.0
15,2,222.0,2.066666666666667
16,2,222.0,2.066666666666667
17,1,222.0,2.066666666666667
18,1,222.0,2.066666666666667
20,2,222.0,2.066666666666667
22,1,222.0,2.066666666666667
23,2,222.0,2.066666666666667
26,1,222.0,2.066666666666667
32,1,222.0,2.066666666666667
33,1,222.0,2.066666666666667
45,1,222.0,2.066666666666667
18,2,223.0,0.2727272727272727
19,1,223.0,0.2727272727272727
20,1,223.0,0.2727272727272727
23,1,223.0,0.2727272727272727
24,2,223.0,0.2727272727272727
31,1,223.0,0.2727272727272727
47,1,223.0,0.2727272727272727
73,1,223.0,0.2727272727272727
103,1,223.0,0.2727272727272727
15,1,224.0,1.0
16,1,224.0,1.0
18,1,224.0,1.0
19,1,224.0,1.0
20,1,224.0,1.0
23,1,224.0,1.0
36,1,224.0,1.0
60,1,224.0,1.0
16,2,224.0,3.4
20,1,224.0,3.4
22,1,224.0,3.4
25,1,224.0,3.4
31,2,224.0,3.4
54,1,224.0,3.4
58,1,224.0,3.4
63,1,224.0,3.4
18,2,220.0,6.6
22,1,220.0,6.6
23,1,220.0,6.6
34,1,220.0,6.6
24,1,220.0,17.6
25,1,220.0,17.6
30,1,220.0,17.6
40,1,220.0,17.6
71,1,220.0,17.6
19,2,225.0,8.857142857142858
20,2,225.0,8.857142857142858
26,1,225.0,8.857142857142858
50,1,225.0,8.857142857142858
53,1,225.0,8.857142857142858
16,1,228.0,1.0
17,1,228.0,1.0
18,2,228.0,1.0
19,1,228.0,1.0
30,1,228.0,1.0
33,1,228.0,1.0
14,1,228.0,2.6
15,1,228.0,2.6
19,2,228.0,2.6
23,3,228.0,2.6
26,1,228.0,2.6
27,1,228.0,2.6
39,1,228.0,2.6
18,1,229.0,1.0
19,2,229.0,1.0
20,1,229.0,1.0
21,1,229.0,1.0
24,1,229.0,1.0
25,1,229.0,1.0
29,1,229.0,1.0
19,1,230.0,1.0
20,1,230.0,1.0
24,1,230.0,1.0
25,1,230.0,1.0
15,2,233.0,0.88
16,1,233.0,0.88
17,2,233.0,0.88
18,1,233.0,0.88
19,2,233.0,0.88
20,1,233.0,0.88
21,1,233.0,0.88
22,1,233.0,0.88
23,1,233.0,0.88
24,1,233.0,0.88
25,1,233.0,0.88
30,1,233.0,0.88
33,1,233.0,0.88
38,1,233.0,0.88
48,1,233.0,0.88
51,1,233.0,0.88
53,1,233.0,0.88
56,1,233.0,0.88
81,1,233.0,0.88
83,1,233.0,0.88
108,2,233.0,0.88
14,1,228.0,5.166666666666667
15,1,228.0,5.166666666666667
17,1,228.0,5.166666666666667
19,2,228.0,5.166666666666667
28,1,228.0,5.166666666666667
15,1,228.0,8.5
17,1,228.0,8.5
18,1,228.0,8.5
22,1,228.0,8.5
27,1,228.0,8.5
32,1,228.0,8.5
60,1,228.0,8.5
68,1,228.0,8.5
20,2,234.0,0.0
23,1,234.0,0.0
25,2,234.0,0.0
37,2,234.0,0.0
103,1,234.0,0.0
14,1,235.0,0.0
15,1,235.0,0.0
16,1,235.0,0.0
18,1,235.0,0.0
21,1,235.0,0.0
23,2,235.0,0.0
56,1,235.0,0.0
17,1,241.0,0.7368421052631579
19,1,241.0,0.7368421052631579
20,1,241.0,0.7368421052631579
21,1,241.0,0.7368421052631579
23,1,241.0,0.7368421052631579
24,2,241.0,0.7368421052631579
27,2,241.0,0.7368421052631579
28,1,241.0,0.7368421052631579
29,1,241.0,0.7368421052631579
30,1,241.0,0.7368421052631579
36,1,241.0,0.7368421052631579
38,1,241.0,0.7368421052631579
50,1,241.0,0.7368421052631579
53,1,241.0,0.7368421052631579
75,1,241.0,0.7368421052631579
103,2,241.0,0.7368421052631579
16,1,238.0,6.5
19,1,238.0,6.5
21,1,238.0,6.5
23,1,238.0,6.5
25,1,238.0,6.5
27,1,238.0,6.5
33,1,238.0,6.5
51,1,238.0,6.5
86,1,238.0,6.5
108,1,238.0,6.5
15,1,243.0,1.0
17,1,243.0,1.0
19,1,243.0,1.0
25,1,243.0,1.0
103,1,243.0,1.0
18,1,245.0,0.0
20,1,245.0,0.0
21,1,245.0,0.0
22,1,245.0,0.0
24,3,245.0,0.0
26,1,245.0,0.0
29,1,245.0,0.0
35,1,245.0,0.0
68,1,245.0,0.0
16,2,245.0,1.7142857142857142
19,3,245.0,1.7142857142857142
21,3,245.0,1.7142857142857142
22,1,245.0,1.7142857142857142
23,1,245.0,1.7142857142857142
26,1,245.0,1.7142857142857142
33,1,245.0,1.7142857142857142
40,1,245.0,1.7142857142857142
94,1,245.0,1.7142857142857142
18,1,247.0,0.0
19,1,247.0,0.0
20,1,247.0,0.0
21,1,247.0,0.0
22,1,247.0,0.0
23,1,247.0,0.0
25,1,247.0,0.0
27,1,247.0,0.0
28,1,247.0,0.0
53,1,247.0,0.0
105,1,247.0,0.0
14,1,249.38095238095238,0.0
16,1,249.38095238095238,0.0
17,1,249.38095238095238,0.0
18,1,249.38095238095238,0.0
19,3,249.38095238095238,0.0
20,2,249.38095238095238,0.0
21,1,249.38095238095238,0.0
22,1,249.38095238095238,0.0
23,2,249.38095238095238,0.0
24,2,249.38095238095238,0.0
25,2,249.38095238095238,0.0
30,2,249.38095238095238,0.0
37,1,249.38095238095238,0.0
103,1,249.38095238095238,0.0
14,1,249.44,1.64
15,1,249.44,1.64
16,1,249.44,1.64
17,1,249.44,1.64
18,3,249.44,1.64
19,1,249.44,1.64
21,2,249.44,1.64
23,3,249.44,1.64
25,1,249.44,1.64
26,3,249.44,1.64
27,1,249.44,1.64
28,1,249.44,1.64
29,1,249.44,1.64
30,2,249.44,1.64
33,2,249.44,1.64
41,1,249.44,1.64
13,1,243.0,4.166666666666667
14,1,243.0,4.166666666666667
19,1,243.0,4.166666666666667
21,1,243.0,4.166666666666667
54,1,243.0,4.166666666666667
93,1,243.0,4.166666666666667
18,1,243.375,16.875
19,1,243.375,16.875
21,1,243.375,16.875
24,1,243.375,16.875
26,1,243.375,16.875
27,1,243.375,16.875
28,1,243.375,16.875
80,1,243.375,16.875
16,1,247.0,29.375
17,2,247.0,29.375
22,1,247.0,29.375
23,1,247.0,29.375
24,1,247.0,29.375
26,1,247.0,29.375
28,1,247.0,29.375
14,1,252.0,0.0
16,1,252.0,0.0
19,1,252.0,0.0
20,3,252.0,0.0
30,1,252.0,0.0
33,1,252.0,0.0
35,1,252.0,0.0
14,1,254.0,0.0
15,1,254.0,0.0
16,1,254.0,0.0
17,2,254.0,0.0
18,1,254.0,0.0
19,1,254.0,0.0
28,1,254.0,0.0
34,1,254.0,0.0
17,1,254.0,1.4285714285714286
18,2,254.0,1.4285714285714286
19,1,254.0,1.4285714285714286
20,2,254.0,1.4285714285714286
21,2,254.0,1.4285714285714286
23,1,254.0,1.4285714285714286
26,1,254.0,1.4285714285714286
30,1,254.0,1.4285714285714286
57,1,254.0,1.4285714285714286
94,1,254.0,1.4285714285714286
103,1,254.0,1.4285714285714286
27,1,251.0,4.75
40,1,251.0,4.75
99,1,251.0,4.75
103,1,251.0,4.75
15,1,255.0,0.0
17,2,255.0,0.0
18,4,255.0,0.0
20,1,255.0,0.0
21,1,255.0,0.0
25,1,255.0,0.0
26,1,255.0,0.0
17,1,257.0,0.1
18,1,257.0,0.1
21,1,257.0,0.1
22,2,257.0,0.1
24,2,257.0,0.1
37,1,257.0,0.1
49,1,257.0,0.1
103,1,257.0,0.1
14,2,261.0,0.3
17,1,261.0,0.3
23,1,261.0,0.3
24,1,261.0,0.3
26,1,261.0,0.3
28,1,261.0,0.3
39,1,261.0,0.3
42,1,261.0,0.3
83,1,261.0,0.3
19,2,261.0,3.272727272727273
20,1,261.0,3.272727272727273
25,2,261.0,3.272727272727273
26,1,261.0,3.272727272727273
42,1,261.0,3.272727272727273
48,1,261.0,3.272727272727273
68,2,261.0,3.272727272727273
82,1,261.0,3.272727272727273
14,1,262.3,5.3
21,1,262.3,5.3
22,1,262.3,5.3
24,2,262.3,5.3
26,2,262.3,5.3
31,1,262.3,5.3
103,1,262.3,5.3
108,1,262.3,5.3
15,1,264.0,0.0
16,1,264.0,0.0
17,1,264.0,0.0
18,2,264.0,0.0
20,1,264.0,0.0
24,1,264.0,0.0
42,1,264.0,0.0
80,1,264.0,0.0
14,2,265.0,0.0
15,1,265.0,0.0
17,1,265.0,0.0
29,1,265.0,0.0
50,1,265.0,0.0
53,1,265.0,0.0
61,1,265.0,0.0
68,1,265.0,0.0
15,2,266.0,0.0
19,2,266.0,0.0
20,1,266.0,0.0
26,1,266.0,0.0
14,1,266.0,2.4444444444444446
17,1,266.0,2.4444444444444446
19,2,266.0,2.4444444444444446
24,1,266.0,2.4444444444444446
25,1,266.0,2.4444444444444446
29,2,266.0,2.4444444444444446
108,1,266.0,2.4444444444444446
14,1,264.0,8.285714285714286
16,1,264.0,8.285714285714286
19,1,264.0,8.285714285714286
20,2,264.0,8.285714285714286
32,1,264.0,8.285714285714286
101,1,264.0,8.285714285714286
14,1,264.0,13.0
17,1,264.0,13.0
18,1,264.0,13.0
21,1,264.0,13.0
23,1,264.0,13.0
24,1,264.0,13.0
67,1,264.0,13.0
14,1,269.0,0.0
17,1,269.0,0.0
19,1,269.0,0.0
22,1,269.0,0.0
29,1,269.0,0.0
65,1,269.0,0.0
108,1,269.0,0.0
16,1,270.0,0.0
18,1,270.0,0.0
19,1,270.0,0.0
20,1,270.0,0.0
21,1,270.0,0.0
28,1,270.0,0.0
37,1,270.0,0.0
53,1,270.0,0.0
16,1,274.0,0.0
21,1,274.0,0.0
22,1,274.0,0.0
26,1,274.0,0.0
29,1,274.0,0.0
31,1,274.0,0.0
34,1,274.0,0.0
14,2,275.4347826086956,1.5217391304347827
15,2,275.4347826086956,1.5217391304347827
16,1,275.4347826086956,1.5217391304347827
17,3,275.4347826086956,1.5217391304347827
18,2,275.4347826086956,1.5217391304347827
20,3,275.4347826086956,1.5217391304347827
21,1,275.4347826086956,1.5217391304347827
22,1,275.4347826086956,1.5217391304347827
23,3,275.4347826086956,1.5217391304347827
28,1,275.4347826086956,1.5217391304347827
29,1,275.4347826086956,1.5217391304347827
46,1,275.4347826086956,1.5217391304347827
103,1,275.4347826086956,1.5217391304347827
108,1,275.4347826086956,1.5217391304347827
14,1,278.0,1.0
15,1,278.0,1.0
17,1,278.0,1.0
18,1,278.0,1.0
21,1,278.0,1.0
22,2,278.0,1.0
23,1,278.0,1.0
29,1,278.0,1.0
31,1,278.0,1.0
62,1,278.0,1.0
73,1,278.0,1.0
75,1,278.0,1.0
81,1,278.0,1.0
108,1,278.0,1.0
14,1,279.48148148148147,0.6666666666666666
17,2,279.48148148148147,0.6666666666666666
18,2,279.48148148148147,0.6666666666666666
19,2,279.48148148148147,0.6666666666666666
20,3,279.48148148148147,0.6666666666666666
21,1,279.48148148148147,0.6666666666666666
22,1,279.48148148148147,0.6666666666666666
23,1,279.48148148148147,0.6666666666666666
24,2,279.48148148148147,0.6666666666666666
27,2,279.48148148148147,0.6666666666666666
28,2,279.48148148148147,0.6666666666666666
31,1,279.48148148148147,0.6666666666666666
32,1,279.48148148148147,0.6666666666666666
56,1,279.48148148148147,0.6666666666666666
61,1,279.48148148148147,0.6666666666666666
72,1,279.48148148148147,0.6666666666666666
93,1,279.48148148148147,0.6666666666666666
103,1,279.48148148148147,0.6666666666666666
108,1,279.48148148148147,0.6666666666666666
15,1,274.0,8.444444444444445
17,1,274.0,8.444444444444445
18,1,274.0,8.444444444444445
19,1,274.0,8.444444444444445
21,1,274.0,8.444444444444445
27,1,274.0,8.444444444444445
58,1,274.0,8.444444444444445
62,1,274.0,8.444444444444445
89,1,274.0,8.444444444444445
16,2,281.0,0.16666666666666666
19,1,281.0,0.16666666666666666
25,1,281.0,0.16666666666666666
74,1,281.0,0.16666666666666666
90,1,281.0,0.16666666666666666
15,2,281.0,3.8333333333333335
20,1,281.0,3.8333333333333335
21,1,281.0,3.8333333333333335
26,1,281.0,3.8333333333333335
28,1,281.0,3.8333333333333335
18,1,285.0,0.0
19,1,285.0,0.0
20,1,285.0,0.0
22,1,285.0,0.0
23,2,285.0,0.0
25,1,285.0,0.0
30,1,285.0,0.0
16,2,286.0,0.0
17,1,286.0,0.0
19,1,286.0,0.0
20,1,286.0,0.0
37,1,286.0,0.0
14,1,286.2307692307692,2.230769230769231
16,1,286.2307692307692,2.230769230769231
17,2,286.2307692307692,2.230769230769231
21,3,286.2307692307692,2.230769230769231
24,1,286.2307692307692,2.230769230769231
38,1,286.2307692307692,2.230769230769231
45,1,286.2307692307692,2.230769230769231
58,1,286.2307692307692,2.230769230769231
64,1,286.2307692307692,2.230769230769231
100,1,286.2307692307692,2.230769230769231
18,1,292.0,0.14285714285714285
21,1,292.0,0.14285714285714285
22,1,292.0,0.14285714285714285
24,1,292.0,0.14285714285714285
26,1,292.0,0.14285714285714285
29,1,292.0,0.14285714285714285
34,1,292.0,0.14285714285714285
15,1,293.0,0.25
24,2,293.0,0.25
27,1,293.0,0.25
35,1,293.0,0.25
36,1,293.0,0.25
48,1,293.0,0.25
91,1,293.0,0.25
17,1,294.0,0.0
19,1,294.0,0.0
20,1,294.0,0.0
23,1,294.0,0.0
38,1,294.0,0.0
62,1,294.0,0.0
107,1,294.0,0.0
18,1,292.7142857142857,7.428571428571429
20,1,292.7142857142857,7.428571428571429
21,1,292.7142857142857,7.428571428571429
24,2,292.7142857142857,7.428571428571429
52,1,292.7142857142857,7.428571428571429
108,1,292.7142857142857,7.428571428571429
18,1,298.0,0.0
21,1,298.0,0.0
22,1,298.0,0.0
24,1,298.0,0.0
108,1,298.0,0.0
18,1,298.0,1.8
19,3,298.0,1.8
23,1,298.0,1.8
25,1,298.0,1.8
26,1,298.0,1.8
29,1,298.0,1.8
37,1,298.0,1.8
68,1,298.0,1.8
16,4,300.0,1.1111111111111112
17,2,300.0,1.1111111111111112
18,1,300.0,1.1111111111111112
19,3,300.0,1.1111111111111112
21,3,300.0,1.1111111111111112
23,1,300.0,1.1111111111111112
28,2,300.0,1.1111111111111112
62,1,300.0,1.1111111111111112
98,1,300.0,1.1111111111111112
16,1,303.0,0.6875
18,4,303.0,0.6875
19,1,303.0,0.6875
20,1,303.0,0.6875
22,1,303.0,0.6875
23,1,303.0,0.6875
26,2,303.0,0.6875
28,1,303.0,0.6875
88,1,303.0,0.6875
100,1,303.0,0.6875
